2024-10-06 14:10:16,592 INFO    MainThread:36549 [wandb_init.py:init():662] setting up manager
2024-10-06 14:10:16,607 INFO    MainThread:36549 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2024-10-06 14:10:16,612 INFO    MainThread:36549 [wandb_init.py:init():670] backend started and connected
2024-10-06 14:10:16,624 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb None None {'basic_nature': 17}
2024-10-06 14:10:16,626 INFO    MainThread:36549 [wandb_init.py:init():768] updated telemetry
2024-10-06 14:10:16,638 INFO    MainThread:36549 [wandb_init.py:init():801] communicating run to backend with 90.0 second timeout
2024-10-06 14:10:17,139 INFO    MainThread:36549 [wandb_init.py:init():852] starting run threads in backend
2024-10-06 14:10:18,639 INFO    MainThread:36549 [wandb_run.py:_console_start():2465] atexit reg
2024-10-06 14:10:18,639 INFO    MainThread:36549 [wandb_run.py:_redirect():2311] redirect: wrap_raw
2024-10-06 14:10:18,639 INFO    MainThread:36549 [wandb_run.py:_redirect():2376] Wrapping output streams.
2024-10-06 14:10:18,639 INFO    MainThread:36549 [wandb_run.py:_redirect():2401] Redirects installed.
2024-10-06 14:10:18,640 INFO    MainThread:36549 [wandb_init.py:init():895] run started, returning control to user process
2024-10-06 14:10:18,641 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb None None {'ENV_HPT_mode': False, 'seed': 1, 'task': 'off_policy', 'ENV_LEARNING_RATE': 0.001, 'loss_weight_type': 'None', 'save_artifacts': True, 'strategies': None, 'total_epochs': 25, 'features': 'EFs', 'architecture': 'LSTM', 'hidden_dim': 32, 'layers': 2, 'transformer_nheads': 4, 'dropout': 0, 'human_train_size': 210, 'online_sim_type': 'before_epoch', 'online_simulation_factor': 4, 'simulation_bot_per_user': 6, 'simulation_signal_error': 0.3, 'simulation_user_improve': 0.01, 'max_games': 4, 'zero_knowledge': True, 'bots_per_user': 6, 'SIMULATION_EFs_PATH': 'data/EFs_by_GPT35.csv', 'favorite_topic_method': 'review', 'agent': 'modelbasedRL', 'force_train': True, 'output_dim': 2, 'offline_simulation_size': 0, 'OFFLINE_SIM_DATA_PATH': 'data/LLM_games_personas.csv', 'personas_balanced': True, 'personas_group_number': -1}
2024-10-06 14:10:18,641 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set FEATURES_PATH = data/EFs_by_GPT35.csv - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb FEATURES_PATH data/EFs_by_GPT35.csv None
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set REVIEW_DIM = 37 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb REVIEW_DIM 37 None
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set use_user_vector = True - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb use_user_vector True None
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set online_simulation_size = 840 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb online_simulation_size 840 None
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set input_dim = 60 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb input_dim 60 None
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_config.py:__setitem__():154] config set wandb_run_id = zvczy1ho - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x7f2d94926d00>>
2024-10-06 14:10:18,642 INFO    MainThread:36549 [wandb_run.py:_config_callback():1392] config_cb wandb_run_id zvczy1ho None
2024-10-06 14:10:31,920 WARNING MsgRouterThr:36549 [router.py:message_loop():77] message_loop has been closed
